18,,RUPNAGAR,8.0,4.8,67%,LE,455.9,667.8,-32%,D
19,,SANGRUR,0.0,1.1,-100%,NR,270.5,313.1,-14%,N
20,,SAS NAGAR (MOHALI),0.0,1.7,-100%,NR,216.2,503.6,-57%,D
21,,SBS NAGAR,3.3,3.3,0%,N,355.3,620.9,-43%,D
22,,TARN TARAN,0.0,3.3,-100%,NR,365.4,222.0,65%,LE
1,,BILASPUR,0.1,7.0,-99%,LD,623.4,691.1,-10%,N
2,,CHAMBA,3.6,4.1,-12%,N,487.6,719.2,-32%,D
3,,HAMIRPUR,2.5,8.7,-71%,LD,578.1,843.2,-31%,D
4,,KANGRA,1.5,11.0,-86%,LD,1300.3,1402.2,-7%,N
5,,KINNAUR,0.1,1.6,-94%,LD,108.3,185.3,-42%,D
6,,KULLU,3.5,3.9,-11%,N,334.5,451.1,-26%,D
7,,LAHAUL & SPITI,0.0,3.2,-100%,NR,85.0,296.9,-71%,LD
8,,MANDI,11.2,6.9,63%,LE,897.3,953.3,-6%,N
9,,SHIMLA,6.6,4.4,50%,E,582.0,517.0,13%,N
10,,SIRMAUR,0.0,9.0,-100%,NR,858.4,1004.9,-15%,N
11,,SOLAN,0.0,5.1,-100%,NR,541.9,728.5,-26%,D
12,,UNA,0.0,10.1,-100%,NR,558.9,805.0,-31%,D
1,,ANANTNAG,2.2,2.6,-16%,N,127.8,260.6,-51%,D
2,,BADGAM,3.2,1.3,142%,LE,83.5,171.7,-51%,D
3,,BANDIPORE,5.8,0.6,858%,LE,80.8,183.3,-56%,D
4,,BARAMULA,11.8,1.7,592%,LE,203.4,177.6,15%,N
5,,DODA,0.8,1.8,-56%,D,201.2,343.8,-41%,D
6,,GANDERBAL,3.8,3.7,3%,N,160.8,219.8,-27%,D
7,,JAMMU,0.7,12.5,-95%,LD,819.0,822.1,0%,N
8,,KATHUA,0.1,30.5,-99%,LD,781.0,1077.6,-28%,D
9,,KISTWAR,,1.8,,*,,343.8,,*
10,,KULGAM,6.0,1.6,272%,LE,85.1,262.0,-68%,LD
11,,KUPWARA,11.1,1.3,752%,LE,160.7,215.2,-25%,D
12,,POONCH,2.8,2.3,20%,E,132.8,558.1,-76%,LD
13,,PULWAMA,5.0,0.8,522%,LE,151.7,158.9,-5%,N
14,,RAJOURI,18.4,4.9,276%,LE,519.2,571.5,-9%,N
15,,RAMBAN,0.2,1.4,-83%,LD,215.6,331.4,-35%,D
16,,REASI,0.5,8.6,-95%,LD,689.2,1350.5,-49%,D
17,,SAMBA,0.0,2.8,-100%,NR,783.0,660.3,19%,N
18,,SHOPIAN,5.2,7.7,-33%,D,45.2,245.3,-82%,LD
19,,SRINAGAR,6.6,1.1,502%,LE,142.8,197.3,-28%,D
20,,UDHAMPUR,0.0,5.9,-100%,NR,708.4,835.3,-15%,N
1,,KARGIL,0.0,0.0,-100%,NR,11.2,7.9,42%,E
2,,LADAKH (LEH),1.4,0.0,13900%,LE,28.1,19.4,45%,E
1,,AJMER,0.0,4.3,-100%,NR,666.8,394.2,69%,LE
2,,ALWAR,6.3,2.6,141%,LE,742.0,455.8,63%,LE
3,,BANSWARA,1.8,11.4,-84%,LD,739.3,741.8,0%,N
4,,BARAN,15.9,7.9,101%,LE,856.1,718.2,19%,N
5,,BHARATPUR,2.8,3.3,-15%,N,677.3,447.7,51%,E
6,,BHILWARA,0.0,7.1,-100%,NR,675.8,522.5,29%,E
7,,BUNDI,0.0,9.5,-100%,NR,858.4,556.0,54%,E
8,,CHITTORGARH,1.0,9.0,-89%,LD,671.8,622.0,8%,N
9,,DAUSA,10.6,4.1,159%,LE,1159.4,505.1,130%,LE
10,,DHOLPUR,10.0,3.3,203%,LE,856.1,485.2,76%,LE
11,,DUNGARPUR,0.2,9.9,-98%,LD,557.5,599.4,-7%,N
12,,JAIPUR,15.2,2.9,423%,LE,792.2,450.0,76%,LE
13,,JHALAWAR,7.7,9.9,-22%,D,685.8,748.6,-8%,N
14,,JHUNJHUNU,0.3,1.3,-81%,LD,466.0,350.7,33%,E
15,,KARAULI,10.2,4.2,142%,LE,1011.3,512.8,97%,LE
16,,KOTA,0.6,8.0,-93%,LD,760.2,632.8,20%,E
17,,PRATAPGARH,0.0,12.5,-100%,NR,797.1,775.6,3%,N
18,,RAJSAMAND,0.0,5.2,-100%,NR,635.0,457.7,39%,E
19,,SAWAI MADHOPUR,10.4,4.1,154%,LE,1055.0,574.2,84%,LE
20,,SIKAR,2.0,1.8,11%,N,498.1,357.3,39%,E
21,,SIROHI,0.3,8.7,-97%,LD,679.4,739.0,-8%,N
22,,TONK,0.8,5.0,-83%,LD,973.6,492.6,98%,LE
23,,UDAIPUR,0.8,7.2,-89%,LD,515.2,519.0,-1%,N
1,,BARMER,5.3,2.8,88%,LE,371.3,232.0,60%,LE
2,,BIKANER,0.0,1.6,-100%,NR,403.1,214.1,88%,LE
3,,CHURU,6.0,1.2,400%,LE,468.8,286.6,64%,LE
4,,HANUMANGARH,3.7,1.0,271%,LE,302.8,214.3,41%,E
5,,JAISALMER,1.0,1.0,0%,N,386.1,149.1,159%,LE
6,,JALORE,2.3,4.1,-45%,D,369.1,355.1,4%,N
7,,JODHPUR,1.4,2.9,-50%,D,428.3,248.9,72%,LE
8,,NAGAUR,0.1,2.3,-96%,LD,573.6,324.2,77%,LE
9,,PALI,1.1,3.9,-72%,LD,627.1,422.3,48%,E
10,,SRI GANGANAGAR,13.1,2.3,470%,LE,289.3,169.5,71%,LE
1,,ANUPPUR,2.7,5.4,-50%,D,983.7,806.2,22%,E
2,,BALAGHAT,4.3,12.0,-64%,LD,909.0,1036.9,-12%,N
3,,CHHATARPUR,8.4,6.9,22%,E,721.0,762.1,-5%,N
4,,CHHINDWARA,28.3,11.5,146%,LE,1060.6,816.6,30%,E
5,,DAMOH,16.9,7.0,142%,LE,840.4,908.6,-8%,N
6,,DINDORI,6.0,8.8,-32%,D,1052.0,983.2,7%,N
7,,JABALPUR,11.1,10.3,7%,N,905.4,933.5,-3%,N
8,,KATNI,3.5,5.7,-39%,D,885.8,778.5,14%,N
9,,MANDLA,6.5,7.2,-9%,N,1196.9,1000.4,20%,E
10,,NARSINGHPUR,15.0,14.4,4%,N,890.2,865.9,3%,N
11,,NIWARI,0.3,3.1,-89%,LD,960.0,631.3,52%,E
12,,PANNA,8.6,8.9,-3%,N,902.0,877.2,3%,N
13,,REWA,2.0,7.1,-72%,LD,569.3,767.5,-26%,D
14,,SAGAR,10.4,7.2,44%,E,1032.8,895.7,15%,N
15,,SATNA,3.3,6.3,-47%,D,692.3,763.5,-9%,N
16,,SEONI,0.4,10.8,-97%,LD,1154.3,844.0,37%,E
17,,SHAHDOL,9.3,7.4,25%,E,939.6,803.9,17%,N
18,,SIDHI,3.4,13.2,-74%,LD,1075.3,815.0,32%,E
19,,SINGRAULI,0.0,5.6,-100%,NR,977.3,680.5,44%,E
20,,TIKAMGARH,7.8,5.4,44%,E,868.8,765.2,14%,N
21,,UMARIA,3.4,12.0,-72%,LD,888.3,856.9,4%,N
1,,AGAR-MALWA,3.5,10.3,-66%,LD,878.8,750.4,17%,N
2,,ALIRAJPUR,0.0,10.0,-100%,NR,1032.8,708.2,46%,E
3,,ASHOKNAGAR,3.8,5.0,-25%,D,855.5,703.3,22%,E
4,,BARWANI,7.2,6.9,4%,N,663.7,532.5,25%,E
5,,BETUL,10.7,10.1,6%,N,876.4,852.0,3%,N
6,,BHIND,6.9,6.5,7%,N,702.3,490.4,43%,E
7,,BHOPAL,8.5,8.5,0%,N,1042.8,803.3,30%,E
8,,BURHANPUR,4.3,8.5,-49%,D,673.8,595.4,13%,N
9,,DATIA,0.0,5.7,-100%,NR,540.5,605.6,-11%,N
10,,DEWAS,6.4,11.5,-44%,D,831.8,751.8,11%,N
11,,DHAR,5.0,8.8,-43%,D,605.7,654.4,-7%,N
12,,GUNA,10.4,7.3,42%,E,970.1,794.5,22%,E
13,,GWALIOR,3.7,6.5,-43%,D,711.7,577.5,23%,E
14,,HARDA,5.1,8.7,-41%,D,817.6,910.1,-10%,N
15,,INDORE,5.6,11.9,-53%,D,638.1,708.9,-10%,N
16,,JHABUA,7.6,11.1,-32%,D,713.3,729.0,-2%,N
17,,KHANDWA,0.4,9.3,-96%,LD,695.4,634.8,10%,N
18,,KHARGONE,5.7,9.8,-42%,D,685.8,582.5,18%,N
19,,MANDSAUR,4.1,12.2,-67%,LD,704.5,694.9,1%,N
20,,MORENA,1.0,4.6,-78%,LD,594.1,537.5,11%,N
21,,NARMADAPURAM,15.9,11.7,36%,E,1038.4,1052.3,-1%,N
22,,NEEMUCH,0.0,9.5,-100%,NR,814.5,660.5,23%,E
23,,RAISEN,10.2,8.8,16%,N,1034.5,905.9,14%,N
24,,RAJGARH,8.0,10.2,-22%,D,974.4,763.7,28%,E
25,,RATLAM,3.3,14.1,-77%,LD,814.8,774.3,5%,N
26,,SEHORE,12.3,11.3,9%,N,935.8,895.9,4%,N
27,,SHAJAPUR,0.6,10.8,-94%,LD,798.4,760.8,5%,N
28,,SHEOPUR,6.4,5.3,21%,E,1046.7,575.5,82%,LE
29,,SHIVPURI,6.1,6.5,-6%,N,894.4,657.1,36%,E
30,,UJJAIN,2.5,12.7,-80%,LD,627.9,743.4,-16%,N
31,,VIDISHA,10.0,8.0,25%,E,923.4,869.7,6%,N
1,,AHMEDABAD,0.8,6.8,-88%,LD,651.4,558.5,17%,N
2,,ANAND,0.3,8.8,-96%,LD,917.4,704.3,30%,E
3,,ARAVALLI,0.9,12.8,-93%,LD,792.6,712.9,11%,N
4,,BANASKANTHA,3.1,5.5,-44%,D,472.8,501.4,-6%,N
5,,BHARUCH,0.7,6.1,-89%,LD,913.5,603.7,51%,E
6,,CHHOTA UDEPUR,0.0,10.7,-100%,NR,956.1,823.4,16%,N
7,,DADARA & NAGAR HAVELI,0.0,19.5,-100%,NR,2549.4,1968.6,30%,E
8,,DAHOD,0.3,10.2,-97%,LD,691.2,657.9,5%,N
9,,DAMAN,1.2,19.5,-94%,LD,2072.1,1968.6,5%,N
10,,DANGS,1.3,14.1,-91%,LD,2013.9,1878.3,7%,N
11,,GANDHINAGAR,3.9,6.7,-42%,D,708.3,643.9,10%,N
12,,KHEDA,1.5,10.1,-85%,LD,945.6,686.7,38%,E
13,,MAHISAGAR,0.0,9.9,-100%,NR,842.8,681.8,24%,E
14,,MEHSANA,1.6,8.7,-81%,LD,736.8,591.6,25%,E
15,,NARMADA,0.0,11.1,-100%,NR,1110.0,879.3,26%,E
16,,NAVSARI,0.0,16.6,-100%,NR,2130.0,1551.0,37%,E
17,,PANCHMAHAL,0.0,13.6,-100%,NR,930.1,789.8,18%,N
18,,PATAN,1.0,7.0,-86%,LD,527.1,475.4,11%,N
19,,SABARKANTHA,3.1,8.1,-61%,LD,726.0,706.0,3%,N
20,,SURAT,0.9,11.7,-92%,LD,1524.8,1088.7,40%,E
21,,TAPI,0.7,11.2,-94%,LD,1350.0,1182.5,14%,N
22,,VADODARA,0.0,9.8,-100%,NR,877.0,749.1,17%,N
23,,VALSAD,1.8,20.4,-91%,LD,2253.7,1758.4,28%,E
1,,AMRELI,0.5,7.5,-93%,LD,557.4,464.6,20%,E
2,,BHAVNAGAR,0.5,5.5,-91%,LD,511.4,462.4,11%,N
3,,BOTAD,0.1,9.5,-99%,LD,473.4,455.5,4%,N
4,,DEVBHOOMI DWARKA,4.9,10.1,-52%,D,1821.7,467.5,290%,LE
5,,DIU,0.0,13.8,-100%,NR,607.7,643.2,-6%,N
6,,GIR SOMNATH,3.0,12.4,-76%,LD,861.2,754.3,14%,N
7,,JAMNAGAR,1.2,13.7,-91%,LD,1124.5,532.7,111%,LE
8,,JUNAGADH,0.3,9.4,-97%,LD,1403.7,741.1,89%,LE
9,,KUTCH,6.5,6.9,-6%,N,787.6,341.1,131%,LE
10,,MORBI,0.0,7.8,-100%,NR,832.8,453.0,84%,LE
11,,PORBANDAR,0.0,11.6,-100%,NR,1438.5,573.4,151%,LE
12,,RAJKOT,0.0,8.8,-100%,NR,889.9,522.5,70%,LE
13,,SURENDRANAGAR,0.2,5.6,-97%,LD,503.0,428.6,17%,N
1,,DADARA & NAGAR HAVELI,0.0,19.5,-100%,NR,2549.4,1968.6,30%,E
2,,DAMAN,1.2,19.5,-94%,LD,2072.1,1968.6,5%,N
3,,DIU,0.0,13.8,-100%,NR,607.7,643.2,-6%,N
1,,NORTH GOA,28.3,17.9,58%,E,4015.1,2752.9,46%,E
2,,SOUTH GOA,26.0,18.4,41%,E,3830.9,2633.1,45%,E
1,,MUMBAI CITY,0.4,18.8,-98%,LD,2028.9,1758.5,15%,N
2,,MUMBAI SUBURBAN,2.7,17.3,-84%,LD,2432.1,1959.2,24%,E
3,,PALGHAR,2.5,15.8,-84%,LD,2430.4,1938.3,25%,E
4,,RAIGAD,9.2,21.4,-57%,D,3281.8,2689.7,22%,E
5,,RATNAGIRI,10.0,18.6,-46%,D,3490.2,2783.4,25%,E
6,,SINDHUDURG,17.2,17.4,-1%,N,3676.4,2606.7,41%,E
7,,THANE,5.3,18.6,-72%,LD,2272.5,2087.1,9%,N
1,,AHMEDNAGAR,0.0,5.1,-100%,NR,544.1,308.7,76%,LE
2,,DHULE,4.0,3.8,5%,N,624.6,428.3,46%,E
3,,JALGAON,1.2,5.5,-78%,LD,729.7,499.0,46%,E
4,,KOLHAPUR,9.5,9.9,-4%,N,2173.9,1500.9,45%,E
5,,NANDURBAR,0.0,7.8,-100%,NR,890.8,691.3,29%,E
6,,NASHIK,1.2,6.8,-82%,LD,1069.0,715.7,49%,E
7,,PUNE,2.8,5.7,-50%,D,1207.6,764.8,58%,E
8,,SANGLI,0.1,3.3,-97%,LD,611.9,352.8,73%,LE
9,,SATARA,1.0,4.1,-74%,LD,854.1,687.0,24%,E
10,,SHOLAPUR,0.0,3.5,-100%,NR,408.0,292.4,40%,E
1,,BEED,5.3,7.1,-26%,D,522.9,391.6,34%,E
2,,CHH. SAMBHAJINAGAR,1.8,6.6,-72%,LD,476.4,413.6,15%,N
3,,DHARASHIV,1.8,5.2,-66%,LD,533.9,400.4,33%,E
4,,HINGOLI,0.0,7.4,-100%,NR,310.8,616.1,-50%,D
5,,JALNA,4.7,7.9,-40%,D,503.0,450.6,12%,N
6,,LATUR,13.9,6.6,111%,LE,687.0,490.3,40%,E
7,,NANDED,1.5,9.5,-85%,LD,623.2,622.0,0%,N
8,,PARBHANI,7.6,9.2,-18%,N,593.9,536.3,11%,N
1,,AKOLA,0.7,9.0,-93%,LD,631.4,578.3,9%,N
2,,AMRAOTI,1.1,9.5,-88%,LD,655.5,678.9,-3%,N
3,,BHANDARA,5.0,9.7,-49%,D,939.9,911.6,3%,N
4,,BULDHANA,3.2,6.4,-50%,D,630.3,524.3,20%,E
5,,CHANDRAPUR,4.2,11.1,-62%,LD,1066.5,905.3,18%,N
6,,GADCHIROLI,6.3,14.7,-57%,D,1355.8,1088.0,25%,E
7,,GONDIA,6.0,10.1,-41%,D,935.2,1032.8,-9%,N
8,,NAGPUR,15.8,9.6,64%,LE,833.5,777.6,7%,N
9,,WARDHA,14.6,10.6,37%,E,913.0,690.8,32%,E
10,,WASHIM,1.6,6.4,-76%,LD,698.0,632.6,10%,N
11,,YEOTMAL,4.5,9.4,-52%,D,840.2,676.6,24%,E
1,,BALOD,1.3,10.1,-87%,LD,913.2,823.2,11%,N
2,,BALODA BAZAR,5.6,5.4,3%,N,942.5,759.9,24%,E
3,,BALRAMPUR,5.6,7.2,-22%,D,1326.0,786.3,69%,LE
4,,BASTAR,13.0,10.1,28%,E,943.2,952.8,-1%,N
5,,BEMETARA,0.0,7.8,-100%,NR,489.2,858.2,-43%,D
6,,BIJAPUR,36.6,14.1,159%,LE,1924.4,1142.3,68%,LE
7,,BILASPUR,0.0,10.4,-100%,NR,848.4,853.7,-1%,N
8,,DANTEWADA,45.5,19.6,132%,LE,1168.9,1067.1,10%,N
9,,DHAMTARI,5.6,6.2,-10%,N,788.6,853.2,-8%,N
10,,DURG,1.9,5.6,-66%,LD,598.1,806.5,-26%,D
11,,GARIABAND,14.9,6.2,140%,LE,847.9,860.0,-1%,N
12,,GAURELA-PENDRA-MARWAHI,1.4,6.9,-80%,LD,999.8,873.8,14%,N
13,,JANJGIR-CHAMPA,2.1,8.9,-76%,LD,1001.2,889.7,13%,N
14,,JASHPUR,0.8,13.9,-94%,LD,791.4,1097.8,-28%,D
15,,KABIRDHAM,0.0,7.6,-100%,NR,703.6,707.1,0%,N
16,,KANKER,7.1,11.2,-37%,D,1040.6,1102.8,-6%,N
17,,KHAIRAGARH-CHHUIKHADAN-GANDAI,0.0,8.1,-100%,NR,648.2,600.2,8%,N
18,,KONDAGAON,10.8,10.5,3%,N,865.8,952.0,-9%,N
19,,KORBA,0.8,8.5,-91%,LD,1213.5,1014.5,20%,E
20,,KOREA,2.5,3.2,-23%,D,928.7,901.2,3%,N
21,,MAHASAMUND,4.1,5.5,-26%,D,730.6,860.7,-15%,N
22,,MANENDRAGARH-CHIRMIRI-BHARATPUR,1.3,3.1,-57%,D,919.0,901.0,2%,N
23,,MOHALA-MANPUR-CHOWKI,0.1,10.4,-99%,LD,983.2,840.3,17%,N
24,,MUNGELI,0.0,7.6,-100%,NR,935.0,770.4,21%,E
25,,NARAYANPUR,19.2,11.6,66%,LE,1052.7,1015.5,4%,N
26,,RAIGARH,0.1,11.2,-99%,LD,892.5,958.5,-7%,N
27,,RAIPUR,0.9,6.9,-87%,LD,763.3,820.4,-7%,N
28,,RAJNANDGAON,0.1,7.9,-98%,LD,845.0,849.1,0%,N
29,,SAKTI,1.4,10.1,-86%,LD,849.1,911.8,-7%,N
30,,SARANGARH-BILAIGARH,1.7,8.8,-81%,LD,538.8,745.5,-28%,D
31,,SUKMA,36.6,9.2,298%,LE,1260.9,962.6,31%,E
32,,SURAJPUR,2.6,10.5,-75%,LD,930.8,966.6,-4%,N
33,,SURGUJA,0.8,7.7,-89%,LD,574.5,950.7,-40%,D
1,,ANAKAPALLI,27.3,6.5,320%,LE,670.9,448.6,50%,E
2,,BAPATLA,56.4,5.3,963%,LE,402.1,393.1,2%,N
3,,DR B R AMBEDKAR KONASEEMA,54.4,8.4,548%,LE,812.4,591.3,37%,E
4,,EAST GODAVARI,35.0,7.9,343%,LE,709.7,554.3,28%,E
5,,ELURU,61.0,8.5,617%,LE,954.3,676.2,41%,E
6,,GUNTUR,105.2,4.2,2404%,LE,596.2,443.5,34%,E
7,,KAKINADA,50.5,6.9,632%,LE,636.2,488.4,30%,E
8,,KRISHNA,138.8,6.2,2139%,LE,675.5,499.7,35%,E
9,,NTR DISTRICT,107.9,5.1,2015%,LE,710.9,542.2,31%,E
10,,PALNADU,50.3,3.2,1471%,LE,455.3,402.2,13%,N
11,,PARVATHIPURAM MANYAM,7.1,7.8,-9%,N,704.6,580.4,21%,E
12,,PRAKASAM,25.8,3.0,760%,LE,261.6,253.7,3%,N
13,,SPSR NELLORE,7.9,3.1,154%,LE,277.7,230.4,21%,E
14,,SRI ALLURI SITHARAMARAJU DISTRICT,33.7,9.5,255%,LE,860.7,705.8,22%,E
15,,SRIKAKULAM,7.3,7.0,4%,N,618.6,524.1,18%,N
16,,VISHAKHAPATNAM,37.2,9.0,313%,LE,551.1,405.6,36%,E
17,,VIZIANAGARAM,15.7,6.5,142%,LE,597.0,500.7,19%,N
18,,WEST GODAVARI,94.1,7.4,1171%,LE,859.4,568.8,51%,E
19,,YANAM,58.6,7.8,651%,LE,773.4,551.0,40%,E
1,,ANANTAPURAMU,5.7,2.5,128%,LE,387.7,206.4,88%,LE
2,,ANNAMAYYA DISTRICT,10.8,3.3,228%,LE,328.7,261.2,26%,E
3,,CHITTOOR,8.2,4.9,68%,LE,422.1,295.3,43%,E
4,,KURNOOL,19.0,3.6,428%,LE,373.0,296.7,26%,E
5,,NANDYAL,29.7,3.6,725%,LE,536.8,353.5,52%,E
6,,SRI SATHYASAI DISTRICT,4.9,1.4,252%,LE,405.2,198.7,104%,LE
7,,TIRUPATI,11.4,3.7,207%,LE,386.4,311.7,24%,E
8,,YSR DISTRICT,35.6,2.8,1173%,LE,310.2,275.4,13%,N
1,,ADILABAD,2.1,12.3,-83%,LD,737.5,781.2,-6%,N
2,,B. KOTHAGUDEM,46.3,7.5,518%,LE,925.7,770.4,20%,E
3,,HANUMAKONDA,26.5,7.2,268%,LE,739.5,534.6,38%,E
4,,HYDERABAD,6.3,7.0,-10%,N,492.2,468.4,5%,N
5,,J. BHUPALPALLY,27.1,9.8,176%,LE,958.5,804.2,19%,N
6,,JAGTIAL,0.6,10.4,-94%,LD,854.1,644.9,32%,E
7,,JANGAON,7.7,7.5,2%,N,478.3,524.8,-9%,N
8,,JOGULAMBA GADWAL,34.7,3.8,812%,LE,506.1,322.4,57%,E
9,,KAMAREDDY,0.9,10.0,-91%,LD,575.1,615.6,-7%,N
10,,KARIMNAGAR,5.0,5.6,-11%,N,725.7,544.7,33%,E
11,,KHAMMAM,56.5,8.8,543%,LE,694.8,616.4,13%,N
12,,KUMARAM BHEEM,1.7,11.1,-85%,LD,907.0,806.2,13%,N
13,,M. MALKAJGIRI,6.4,4.9,31%,E,490.1,394.5,24%,E
14,,MAHABUBABAD,76.0,7.8,874%,LE,807.9,691.3,17%,N
15,,MAHABUBNAGAR,43.9,4.1,970%,LE,604.4,378.4,60%,LE
16,,MANCHERIAL,3.3,11.8,-72%,LD,795.0,770.9,3%,N
17,,MEDAK,2.8,6.2,-54%,D,510.3,620.5,-18%,N
18,,MULUGU,45.1,7.3,518%,LE,1274.0,803.6,59%,E
19,,NAGARKURNOOL,59.0,3.8,1452%,LE,553.5,346.7,60%,LE
20,,NALGONDA,9.0,7.9,14%,N,342.6,370.9,-8%,N
21,,NARAYANPET,64.7,4.4,1369%,LE,664.3,339.8,95%,LE
22,,NIRMAL,1.4,10.2,-87%,LD,788.6,723.4,9%,N
23,,NIZAMABAD,1.1,10.8,-90%,LD,698.4,670.4,4%,N
24,,PEDDAPALLE,4.5,7.9,-44%,D,868.0,702.0,24%,E
25,,RAJANNA SIRCILLA,2.6,9.0,-71%,LD,649.8,545.0,19%,N
26,,RANGAREDDY,9.2,5.0,83%,LE,342.9,400.8,-14%,N
27,,SANGAREDDY,10.5,7.0,50%,E,399.4,541.9,-26%,D
28,,SIDDIPET,3.3,5.1,-35%,D,506.9,478.5,6%,N
29,,SURYAPET,36.9,5.3,597%,LE,512.9,468.3,10%,N
30,,VIKARABAD,37.0,7.6,387%,LE,493.6,498.1,-1%,N
31,,WANAPARTHY,51.7,3.7,1297%,LE,582.1,397.5,46%,E
32,,WARANGAL,56.5,10.0,465%,LE,670.0,733.4,-9%,N
33,,Y. BHUVANAGIRI,3.9,4.8,-19%,N,378.6,396.2,-4%,N
1,,ARIYALUR,4.7,3.5,34%,E,219.6,196.0,12%,N
2,,CHENGALPATTU,5.1,5.0,3%,N,441.0,274.5,61%,LE
3,,CHENNAI,16.8,3.8,341%,LE,459.7,305.5,50%,E
4,,COIMBATORE,10.8,4.2,156%,LE,878.2,561.9,56%,E
5,,CUDDALORE,9.7,3.8,154%,LE,361.1,227.2,59%,E
6,,DHARMAPURI,6.0,3.3,81%,LE,323.2,220.9,46%,E
7,,DINDIGUL,0.3,1.9,-83%,LD,285.9,164.2,74%,LE
8,,ERODE,3.6,2.1,71%,LE,235.4,155.9,51%,E
9,,KALLAKURICHI,6.8,3.8,79%,LE,286.7,249.2,15%,N
10,,KANCHEEPURAM,8.4,9.1,-8%,N,545.3,317.4,72%,LE
11,,KANYAKUMARI,29.6,3.9,658%,LE,454.4,370.7,23%,E
12,,KARUR,0.0,1.4,-100%,NR,198.2,98.5,101%,LE
13,,KRISHNAGIRI,1.6,3.1,-47%,D,360.0,204.7,76%,LE
14,,MADURAI,0.0,1.8,-100%,NR,293.2,172.4,70%,LE
15,,MAYILADUTHURAI,9.6,4.0,140%,LE,187.1,191.2,-2%,N
16,,NAGAPATTINAM,0.0,2.5,-100%,NR,105.2,156.3,-33%,D
17,,NAMAKKAL,2.2,2.0,12%,N,253.5,197.2,29%,E
18,,NILGIRIS,1.2,6.1,-80%,LD,1170.1,661.9,77%,LE
19,,PERAMBALUR,6.2,3.9,59%,E,253.5,156.4,62%,LE
20,,PUDUKKOTTAI,0.0,2.7,-100%,NR,314.7,186.1,69%,LE
21,,RAMANATHAPURAM,0.0,1.2,-100%,NR,129.9,73.8,76%,LE
22,,RANIPET,5.4,5.5,-2%,N,584.4,304.2,92%,LE
23,,SALEM,10.8,4.2,157%,LE,410.9,252.5,63%,LE
24,,SIVAGANGA,0.0,2.2,-100%,NR,378.7,207.3,83%,LE
25,,TENKASI,8.5,1.3,556%,LE,216.6,124.2,74%,LE
26,,THANJAVUR,0.1,3.3,-97%,LD,214.8,190.1,13%,N
27,,THENI,5.3,2.4,121%,LE,337.7,140.4,141%,LE
28,,TIRUNELVELI,1.2,1.0,21%,E,289.0,56.7,410%,LE
29,,TIRUPATTUR,7.1,4.3,64%,LE,405.5,267.7,51%,E
30,,TIRUPPUR,0.0,1.0,-100%,NR,181.3,75.7,140%,LE
31,,TIRUVALLUR,22.2,4.5,394%,LE,505.8,314.7,61%,LE
32,,TIRUVANNAMALAI,7.4,4.3,73%,LE,506.5,285.8,77%,LE
33,,TIRUVARUR,0.0,4.0,-100%,NR,182.6,184.6,-1%,N
34,,TOOTHUKUDI,0.0,0.5,-100%,NR,50.4,32.1,57%,E
35,,TRICHY,0.0,1.8,-98%,LD,208.0,151.4,37%,E
36,,VELLORE,3.1,4.0,-22%,D,462.5,279.7,65%,LE
37,,VILLUPURAM,5.1,5.2,-1%,N,480.2,264.6,81%,LE
38,,VIRUDHUNAGAR,0.0,1.7,-98%,LD,259.3,106.3,144%,LE
1,,KARAIKAL,0.0,4.0,-100%,NR,156.5,189.5,-17%,N
2,,MAHE,17.0,10.0,70%,LE,2522.2,2128.0,19%,N
3,,PUDUCHERRY,3.8,4.5,-16%,N,466.3,258.1,81%,LE
4,,YANAM,58.6,7.8,651%,LE,773.4,551.0,40%,E
1,,DAKSHINA KANNADA,26.2,21.1,24%,E,2886.6,2976.5,-3%,N
2,,UDUPI,25.0,24.5,2%,N,3922.3,3368.1,16%,N
3,,UTTARA KANNADA,18.9,17.8,6%,N,3333.7,2470.7,35%,E
1,,BAGALKOTE,2.4,1.9,28%,E,318.5,220.4,45%,E
2,,BELAGAVI,1.2,3.1,-62%,LD,584.0,456.4,28%,E
3,,BIDAR,6.5,5.7,15%,N,402.9,477.6,-16%,N
4,,DHARWAD,1.2,4.6,-74%,LD,431.0,403.0,7%,N
5,,GADAG,2.4,3.2,-25%,D,296.3,233.5,27%,E
6,,HAVERI,0.6,3.4,-83%,LD,436.2,394.0,11%,N
7,,KALABURGI,8.5,4.4,93%,LE,299.7,399.6,-25%,D
8,,KOPPAL,3.3,4.3,-24%,D,376.2,241.7,56%,E
9,,RAICHUR,16.6,5.1,225%,LE,330.2,278.4,19%,N
10,,VIJAYAPURA,0.1,2.3,-97%,LD,394.3,243.1,62%,LE
11,,YADGIR,27.2,3.7,636%,LE,364.0,353.8,3%,N
1,,BALLARI,0.0,2.1,-100%,NR,399.5,231.0,73%,LE
2,,BENGALURU RURAL,1.9,2.3,-16%,N,378.3,270.3,40%,E
3,,BENGALURU URBAN,2.0,2.3,-12%,N,333.1,278.1,20%,E
4,,CHAMARAJANAGAR,3.6,3.8,-5%,N,350.4,216.7,62%,LE
5,,CHIKABALLAPURA,9.5,2.5,278%,LE,361.3,262.9,37%,E
6,,CHIKKAMAGALURU,6.0,8.5,-30%,D,1972.3,1310.1,51%,E
7,,CHITRADURGA,0.0,1.4,-100%,NR,403.6,185.8,117%,LE
